g, c, u0
 8.56,1.10, 5.175111
 8.56,1.11, 4.915555
 8.56,1.12, 4.656037
 8.56,1.13, 4.396850
 8.56,1.14, 4.138400
 8.56,1.15, 3.881553
 8.56,1.16, 3.628892
 8.56,1.17, 3.383530
 8.56,1.18, 3.148810
 8.56,1.19, 2.927392
 8.56,1.20, 2.721450
 8.56,1.21, 2.533661
 8.56,1.22, 2.365752
 8.56,1.23, 2.219495
 8.56,1.24, 2.094905
 8.56,1.25, 1.990117
 8.56,1.26, 1.901589
 8.56,1.27, 1.824984
 8.56,1.28, 1.756701
 8.56,1.29, 1.694017
 8.56,1.30, 1.636882
 8.56,1.31, 1.586861
 8.56,1.32, 1.544991
 8.56,1.33, 1.511276
 8.56,1.34, 1.484903
 8.56,1.35, 1.464068
 8.56,1.36, 1.446756
 8.56,1.37, 1.431826
 8.56,1.38, 1.419315
 8.56,1.39, 1.410028
 8.56,1.40, 1.404456
 8.56,1.41, 1.400878
 8.56,1.42, 1.398187
 8.56,1.43, 1.396677
 8.56,1.44, 1.396963
 8.56,1.45, 1.398901
 8.56,1.46, 1.402395
 8.56,1.47, 1.407508
 8.56,1.48, 1.414295
 8.56,1.49, 1.422668
 8.56,1.50, 1.432247
 8.56,1.51, 1.441632
 8.56,1.52, 1.449486
 8.56,1.53, 1.455767
 8.56,1.54, 1.460874
 8.56,1.55, 1.465705
 8.56,1.56, 1.471209
 8.56,1.57, 1.477960
 8.56,1.58, 1.486366
 8.56,1.59, 1.498007
 8.56,1.60, 1.514813
 8.56,1.61, 1.536350
 8.56,1.62, 1.562875
 8.56,1.63, 1.593425
 8.56,1.64, 1.627415
 8.56,1.65, 1.662886
 8.56,1.66, 1.697849
 8.56,1.67, 1.733007
 8.56,1.68, 1.771622
 8.56,1.69, 1.815854
 8.56,1.70, 1.867747
 8.56,1.71, 1.930551
 8.56,1.72, 2.006638
 8.56,1.73, 2.097550
 8.56,1.74, 2.202801
 8.56,1.75, 2.320963
 8.56,1.76, 2.448877
 8.56,1.77, 2.583176
 8.56,1.78, 2.721375
 8.56,1.79, 2.861452
 8.56,1.80, 3.002335
 8.56,1.81, 3.143316
 8.56,1.82, 3.284191
 8.56,1.83, 3.424900
 8.56,1.84, 3.565458
 8.56,1.85, 3.705899
 8.56,1.86, 3.846260
 8.56,1.87, 3.986577
 8.56,1.88, 4.126871
 8.56,1.89, 4.267160
 8.56,1.90, 4.407452
 8.56,1.91, 4.547750
 8.56,1.92, 4.688055
 8.56,1.93, 4.828367
 8.56,1.94, 4.968683
 8.56,1.95, 5.109001
 8.56,1.96, 5.249321
 8.56,1.97, 5.389642
 8.56,1.98, 5.529962
 8.56,1.99, 5.670283
 8.56,2.00, 5.810604
 8.58,1.00, 7.801371
 8.58,1.01, 7.541119
 8.58,1.02, 7.280858
 8.58,1.03, 7.020579
 8.58,1.04, 6.760264
 8.58,1.05, 6.499893
 8.58,1.06, 6.239440
 8.58,1.07, 5.978884
 8.58,1.08, 5.718222
 8.58,1.09, 5.457478
 8.58,1.10, 5.196754
 8.58,1.11, 4.936207
 8.58,1.12, 4.676145
 8.58,1.13, 4.416911
 8.58,1.14, 4.158851
 8.58,1.15, 3.902698
 8.58,1.16, 3.650726
 8.58,1.17, 3.405780
 8.58,1.18, 3.171286
 8.58,1.19, 2.950025
 8.58,1.20, 2.744008
 8.58,1.21, 2.555792
 8.58,1.22, 2.386984
 8.58,1.23, 2.239305
 8.58,1.24, 2.112944
 8.58,1.25, 2.006199
 8.58,1.26, 1.915698
 8.58,1.27, 1.837192
 8.58,1.28, 1.767171
 8.58,1.29, 1.703053
 8.58,1.30, 1.644711
 8.58,1.31, 1.593555
 8.58,1.32, 1.550563
 8.58,1.33, 1.515798
 8.58,1.34, 1.488425
 8.58,1.35, 1.466608
 8.58,1.36, 1.448347
 8.58,1.37, 1.432560
 8.58,1.38, 1.419460
 8.58,1.39, 1.409897
 8.58,1.40, 1.404181
 8.58,1.41, 1.400556
 8.58,1.42, 1.397883
 8.58,1.43, 1.396343
 8.58,1.44, 1.396442
 8.58,1.45, 1.398126
 8.58,1.46, 1.401386
 8.58,1.47, 1.406215
 8.58,1.48, 1.412618
 8.58,1.49, 1.420698
 8.58,1.50, 1.430253
 8.58,1.51, 1.439743
 8.58,1.52, 1.447666
 8.58,1.53, 1.454023
 8.58,1.54, 1.459292
 8.58,1.55, 1.464372
 8.58,1.56, 1.470162
 8.58,1.57, 1.477139
 8.58,1.58, 1.485853
 8.58,1.59, 1.497840
 8.58,1.60, 1.514899
 8.58,1.61, 1.536564
 8.58,1.62, 1.563041
 8.58,1.63, 1.593530
 8.58,1.64, 1.627444
 8.58,1.65, 1.662884
 8.58,1.66, 1.697991
 8.58,1.67, 1.733460
 8.58,1.68, 1.772390
 8.58,1.69, 1.816876
 8.58,1.70, 1.868970
 8.58,1.71, 1.931905
 8.58,1.72, 2.008296
 8.58,1.73, 2.099932
 8.58,1.74, 2.206252
 8.58,1.75, 2.325692
 8.58,1.76, 2.455025
 8.58,1.77, 2.590812
 8.58,1.78, 2.730421
 8.58,1.79, 2.871706
 8.58,1.80, 3.013647
 8.58,1.81, 3.155618
 8.58,1.82, 3.297428
 8.58,1.83, 3.439019
 8.58,1.84, 3.580419
 8.58,1.85, 3.721673
 8.58,1.86, 3.862830
 8.58,1.87, 4.003933
 8.58,1.88, 4.145012
 8.58,1.89, 4.286086
 8.58,1.90, 4.427165
 8.58,1.91, 4.568253
 8.58,1.92, 4.709351
 8.58,1.93, 4.850456
 8.58,1.94, 4.991566
 8.58,1.95, 5.132680
 8.58,1.96, 5.273795
 8.58,1.97, 5.414912
 8.58,1.98, 5.556028
 8.58,1.99, 5.697144
 8.58,2.00, 5.838260
 8.60,1.00, 7.841744
 8.60,1.01, 7.579816
 8.60,1.02, 7.317872
 8.60,1.03, 7.055896
 8.60,1.04, 6.793869
 8.60,1.05, 6.531771
 8.60,1.06, 6.269594
 8.60,1.07, 6.007339
 8.60,1.08, 5.745055
 8.60,1.09, 5.482829
 8.60,1.10, 5.220854
 8.60,1.11, 4.959379
 8.60,1.12, 4.698775
 8.60,1.13, 4.439419
 8.60,1.14, 4.181589
 8.60,1.15, 3.925888
 8.60,1.16, 3.674312
 8.60,1.17, 3.429470
 8.60,1.18, 3.194868
 8.60,1.19, 2.973401
 8.60,1.20, 2.766979
 8.60,1.21, 2.578082
 8.60,1.22, 2.408219
 8.60,1.23, 2.259023
 8.60,1.24, 2.130807
 8.60,1.25, 2.022008
 8.60,1.26, 1.929418
 8.60,1.27, 1.848895
 8.60,1.28, 1.777058
 8.60,1.29, 1.711499
 8.60,1.30, 1.652026
 8.60,1.31, 1.599846
 8.60,1.32, 1.555823
 8.60,1.33, 1.520054
 8.60,1.34, 1.491689
 8.60,1.35, 1.468889
 8.60,1.36, 1.449703
 8.60,1.37, 1.433127
 8.60,1.38, 1.419535
 8.60,1.39, 1.409759
 8.60,1.40, 1.403914
 8.60,1.41, 1.400249
 8.60,1.42, 1.397620
 8.60,1.43, 1.396101
 8.60,1.44, 1.396095
 8.60,1.45, 1.397625
 8.60,1.46, 1.400714
 8.60,1.47, 1.405271
 8.60,1.48, 1.411256
 8.60,1.49, 1.418976
 8.60,1.50, 1.428416
 8.60,1.51, 1.437942
 8.60,1.52, 1.445925
 8.60,1.53, 1.452376
 8.60,1.54, 1.457813
 8.60,1.55, 1.463126
 8.60,1.56, 1.469175
 8.60,1.57, 1.476387
 8.60,1.58, 1.485451
 8.60,1.59, 1.497834
 8.60,1.60, 1.515144
 8.60,1.61, 1.536891
 8.60,1.62, 1.563242
 8.60,1.63, 1.593598
 8.60,1.64, 1.627344
 8.60,1.65, 1.662638
 8.60,1.66, 1.697811
 8.60,1.67, 1.733572
 8.60,1.68, 1.772829
 8.60,1.69, 1.817649
 8.60,1.70, 1.870112
 8.60,1.71, 1.933342
 8.60,1.72, 2.010136
 8.60,1.73, 2.102484
 8.60,1.74, 2.209757
 8.60,1.75, 2.330285
 8.60,1.76, 2.460840
 8.60,1.77, 2.597971
 8.60,1.78, 2.738898
 8.60,1.79, 2.881337
 8.60,1.80, 3.024313
 8.60,1.81, 3.167270
 8.60,1.82, 3.310031
 8.60,1.83, 3.452536
 8.60,1.84, 3.594819
 8.60,1.85, 3.736935
 8.60,1.86, 3.878940
 8.60,1.87, 4.020885
 8.60,1.88, 4.162802
 8.60,1.89, 4.304714
 8.60,1.90, 4.446633
 8.60,1.91, 4.588563
 8.60,1.92, 4.730503
 8.60,1.93, 4.872452
 8.60,1.94, 5.014408
 8.60,1.95, 5.156367
 8.60,1.96, 5.298328
 8.60,1.97, 5.440290
 8.60,1.98, 5.582252
 8.60,1.99, 5.724214
 8.60,2.00, 5.866176
 8.62,1.00, 7.883273
 8.62,1.01, 7.619869
 8.62,1.02, 7.356443
 8.62,1.03, 7.092975
 8.62,1.04, 6.829445
 8.62,1.05, 6.565837
 8.62,1.06, 6.302156
 8.62,1.07, 6.038425
 8.62,1.08, 5.774735
 8.62,1.09, 5.511226
 8.62,1.10, 5.248157
 8.62,1.11, 4.985841
 8.62,1.12, 4.724680
 8.62,1.13, 4.465053
 8.62,1.14, 4.207164
 8.62,1.15, 3.951501
 8.62,1.16, 3.699846
 8.62,1.17, 3.454635
 8.62,1.18, 3.219463
 8.62,1.19, 2.997334
 8.62,1.20, 2.790123
 8.62,1.21, 2.600284
 8.62,1.22, 2.429241
 8.62,1.23, 2.278495
 8.62,1.24, 2.148413
 8.62,1.25, 2.037533
 8.62,1.26, 1.942799
 8.62,1.27, 1.860196
 8.62,1.28, 1.786490
 8.62,1.29, 1.719471
 8.62,1.30, 1.658898
 8.62,1.31, 1.605764
 8.62,1.32, 1.560776
 8.62,1.33, 1.524024
 8.62,1.34, 1.494662
 8.62,1.35, 1.470867
 8.62,1.36, 1.450789
 8.62,1.37, 1.433516
 8.62,1.38, 1.419544
 8.62,1.39, 1.409622
 8.62,1.40, 1.403657
 8.62,1.41, 1.399937
 8.62,1.42, 1.397345
 8.62,1.43, 1.395861
 8.62,1.44, 1.395808
 8.62,1.45, 1.397284
 8.62,1.46, 1.400279
 8.62,1.47, 1.404611
 8.62,1.48, 1.410199
 8.62,1.49, 1.417544
 8.62,1.50, 1.426825
 8.62,1.51, 1.436353
 8.62,1.52, 1.444401
 8.62,1.53, 1.450964
 8.62,1.54, 1.456558
 8.62,1.55, 1.462063
 8.62,1.56, 1.468324
 8.62,1.57, 1.475772
 8.62,1.58, 1.485230
 8.62,1.59, 1.498053
 8.62,1.60, 1.515619
 8.62,1.61, 1.537422
 8.62,1.62, 1.563610
 8.62,1.63, 1.593802
 8.62,1.64, 1.627333
 8.62,1.65, 1.662402
 8.62,1.66, 1.697564
 8.62,1.67, 1.733584
 8.62,1.68, 1.773186
 8.62,1.69, 1.818431
 8.62,1.70, 1.871422
 8.62,1.71, 1.935069
 8.62,1.72, 2.012298
 8.62,1.73, 2.105275
 8.62,1.74, 2.213337
 8.62,1.75, 2.334750
 8.62,1.76, 2.466332
 8.62,1.77, 2.604659
 8.62,1.78, 2.746804
 8.62,1.79, 2.890336
 8.62,1.80, 3.034311
 8.62,1.81, 3.178240
 8.62,1.82, 3.321954
 8.62,1.83, 3.465389
 8.62,1.84, 3.608581
 8.62,1.85, 3.751590
 8.62,1.86, 3.894478
 8.62,1.87, 4.037300
 8.62,1.88, 4.180092
 8.62,1.89, 4.322880
 8.62,1.90, 4.465674
 8.62,1.91, 4.608480
 8.62,1.92, 4.751297
 8.62,1.93, 4.894125
 8.62,1.94, 5.036958
 8.62,1.95, 5.179796
 8.62,1.96, 5.322637
 8.62,1.97, 5.465478
 8.62,1.98, 5.608319
 8.62,1.99, 5.751160
 8.62,2.00, 5.894001
 8.64,1.00, 7.925888
 8.64,1.01, 7.661253
 8.64,1.02, 7.396593
 8.64,1.03, 7.131887
 8.64,1.04, 6.867113
 8.64,1.05, 6.602262
 8.64,1.06, 6.337350
 8.64,1.07, 6.072420
 8.64,1.08, 5.807594
 8.64,1.09, 5.543044
 8.64,1.10, 5.279069
 8.64,1.11, 5.016013
 8.64,1.12, 4.754262
 8.64,1.13, 4.494162
 8.64,1.14, 4.235838
 8.64,1.15, 3.979677
 8.64,1.16, 3.727331
 8.64,1.17, 3.481145
 8.64,1.18, 3.244817
 8.64,1.19, 3.021470
 8.64,1.20, 2.813019
 8.64,1.21, 2.621953
 8.64,1.22, 2.449636
 8.64,1.23, 2.297392
 8.64,1.24, 2.165550
 8.64,1.25, 2.052696
 8.64,1.26, 1.955902
 8.64,1.27, 1.871267
 8.64,1.28, 1.795695
 8.64,1.29, 1.727191
 8.64,1.30, 1.665497
 8.64,1.31, 1.611407
 8.64,1.32, 1.565454
 8.64,1.33, 1.527690
 8.64,1.34, 1.497283
 8.64,1.35, 1.472465
 8.64,1.36, 1.451529
 8.64,1.37, 1.433672
 8.64,1.38, 1.419450
 8.64,1.39, 1.409467
 8.64,1.40, 1.403410
 8.64,1.41, 1.399623
 8.64,1.42, 1.397037
 8.64,1.43, 1.395569
 8.64,1.44, 1.395486
 8.64,1.45, 1.396969
 8.64,1.46, 1.399932
 8.64,1.47, 1.404101
 8.64,1.48, 1.409360
 8.64,1.49, 1.416384
 8.64,1.50, 1.425523
 8.64,1.51, 1.435062
 8.64,1.52, 1.443206
 8.64,1.53, 1.449899
 8.64,1.54, 1.455621
 8.64,1.55, 1.461253
 8.64,1.56, 1.467651
 8.64,1.57, 1.475315
 8.64,1.58, 1.485198
 8.64,1.59, 1.498510
 8.64,1.60, 1.516354
 8.64,1.61, 1.538222
 8.64,1.62, 1.564257
 8.64,1.63, 1.594300
 8.64,1.64, 1.627620
 8.64,1.65, 1.662433
 8.64,1.66, 1.697524
 8.64,1.67, 1.733772
 8.64,1.68, 1.773735
 8.64,1.69, 1.819459
 8.64,1.70, 1.873061
 8.64,1.71, 1.937170
 8.64,1.72, 2.014796
 8.64,1.73, 2.108271
 8.64,1.74, 2.216937
 8.64,1.75, 2.339050
 8.64,1.76, 2.471499
 8.64,1.77, 2.610908
 8.64,1.78, 2.754198
 8.64,1.79, 2.898782
 8.64,1.80, 3.043737
 8.64,1.81, 3.188628
 8.64,1.82, 3.333292
 8.64,1.83, 3.477658
 8.64,1.84, 3.621765
 8.64,1.85, 3.765676
 8.64,1.86, 3.909456
 8.64,1.87, 4.053167
 8.64,1.88, 4.196845
 8.64,1.89, 4.340517
 8.64,1.90, 4.484197
 8.64,1.91, 4.627889
 8.64,1.92, 4.771593
 8.64,1.93, 4.915308
 8.64,1.94, 5.059029
 8.64,1.95, 5.202755
 8.64,1.96, 5.346484
 8.64,1.97, 5.490213
 8.64,1.98, 5.633943
 8.64,1.99, 5.777672
 8.64,2.00, 5.921401
 8.66,1.00, 7.969511
 8.66,1.01, 7.703898
 8.66,1.02, 7.438259
 8.66,1.03, 7.172574
 8.66,1.04, 6.906824
 8.66,1.05, 6.641006
 8.66,1.06, 6.375145
 8.66,1.07, 6.109301
 8.66,1.08, 5.843613
 8.66,1.09, 5.578271
 8.66,1.10, 5.313584
 8.66,1.11, 5.049883
 8.66,1.12, 4.787500
 8.66,1.13, 4.526704
 8.66,1.14, 4.267539
 8.66,1.15, 4.010311
 8.66,1.16, 3.756617
 8.66,1.17, 3.508789
 8.66,1.18, 3.270651
 8.66,1.19, 3.045457
 8.66,1.20, 2.835262
 8.66,1.21, 2.642674
 8.66,1.22, 2.469018
 8.66,1.23, 2.315397
 8.66,1.24, 2.182004
 8.66,1.25, 2.067400
 8.66,1.26, 1.968750
 8.66,1.27, 1.882229
 8.66,1.28, 1.804851
 8.66,1.29, 1.734843
 8.66,1.30, 1.671969
 8.66,1.31, 1.616850
 8.66,1.32, 1.569849
 8.66,1.33, 1.530971
 8.66,1.34, 1.499429
 8.66,1.35, 1.473547
 8.66,1.36, 1.451801
 8.66,1.37, 1.433493
 8.66,1.38, 1.419170
 8.66,1.39, 1.409235
 8.66,1.40, 1.403146
 8.66,1.41, 1.399302
 8.66,1.42, 1.396689
 8.66,1.43, 1.395197
 8.66,1.44, 1.395063
 8.66,1.45, 1.396568
 8.66,1.46, 1.399525
 8.66,1.47, 1.403584
 8.66,1.48, 1.408615
 8.66,1.49, 1.415420
 8.66,1.50, 1.424478
 8.66,1.51, 1.434065
 8.66,1.52, 1.442336
 8.66,1.53, 1.449165
 8.66,1.54, 1.454973
 8.66,1.55, 1.460652
 8.66,1.56, 1.467108
 8.66,1.57, 1.474967
 8.66,1.58, 1.485308
 8.66,1.59, 1.499160
 8.66,1.60, 1.517318
 8.66,1.61, 1.539279
 8.66,1.62, 1.565208
 8.66,1.63, 1.595153
 8.66,1.64, 1.628314
 8.66,1.65, 1.662887
 8.66,1.66, 1.697877
 8.66,1.67, 1.734334
 8.66,1.68, 1.774660
 8.66,1.69, 1.820847
 8.66,1.70, 1.875025
 8.66,1.71, 1.939540
 8.66,1.72, 2.017464
 8.66,1.73, 2.111279
 8.66,1.74, 2.220377
 8.66,1.75, 2.343047
 8.66,1.76, 2.476255
 8.66,1.77, 2.616666
 8.66,1.78, 2.761050
 8.66,1.79, 2.906664
 8.66,1.80, 3.052595
 8.66,1.81, 3.198446
 8.66,1.82, 3.344054
 8.66,1.83, 3.489345
 8.66,1.84, 3.634359
 8.66,1.85, 3.779163
 8.66,1.86, 3.923827
 8.66,1.87, 4.068416
 8.66,1.88, 4.212969
 8.66,1.89, 4.357518
 8.66,1.90, 4.502073
 8.66,1.91, 4.646641
 8.66,1.92, 4.791223
 8.66,1.93, 4.935816
 8.66,1.94, 5.080416
 8.66,1.95, 5.225020
 8.66,1.96, 5.369628
 8.66,1.97, 5.514236
 8.66,1.98, 5.658844
 8.66,1.99, 5.803452
 8.66,2.00, 5.948060
 8.68,1.00, 8.014056
 8.68,1.01, 7.747682
 8.68,1.02, 7.481286
 8.68,1.03, 7.214846
 8.68,1.04, 6.948351
 8.68,1.05, 6.681802
 8.68,1.06, 6.415237
 8.68,1.07, 6.148724
 8.68,1.08, 5.882411
 8.68,1.09, 5.616490
 8.68,1.10, 5.351248
 8.68,1.11, 5.086979
 8.68,1.12, 4.823912
 8.68,1.13, 4.562214
 8.68,1.14, 4.301839
 8.68,1.15, 4.043030
 8.68,1.16, 3.787390
 8.68,1.17, 3.537296
 8.68,1.18, 3.296707
 8.68,1.19, 3.069037
 8.68,1.20, 2.856588
 8.68,1.21, 2.662177
 8.68,1.22, 2.487117
 8.68,1.23, 2.332258
 8.68,1.24, 2.197555
 8.68,1.25, 2.081476
 8.68,1.26, 1.981235
 8.68,1.27, 1.893045
 8.68,1.28, 1.813976
 8.68,1.29, 1.742478
 8.68,1.30, 1.678358
 8.68,1.31, 1.622100
 8.68,1.32, 1.573918
 8.68,1.33, 1.533783
 8.68,1.34, 1.501000
 8.68,1.35, 1.474025
 8.68,1.36, 1.451530
 8.68,1.37, 1.432914
 8.68,1.38, 1.418637
 8.68,1.39, 1.408859
 8.68,1.40, 1.402813
 8.68,1.41, 1.398937
 8.68,1.42, 1.396267
 8.68,1.43, 1.394703
 8.68,1.44, 1.394486
 8.68,1.45, 1.396005
 8.68,1.46, 1.398958
 8.68,1.47, 1.402954
 8.68,1.48, 1.407873
 8.68,1.49, 1.414583
 8.68,1.50, 1.423632
 8.68,1.51, 1.433300
 8.68,1.52, 1.441714
 8.68,1.53, 1.448668
 8.68,1.54, 1.454515
 8.68,1.55, 1.460174
 8.68,1.56, 1.466625
 8.68,1.57, 1.474671
 8.68,1.58, 1.485497
 8.68,1.59, 1.499923
 8.68,1.60, 1.518425
 8.68,1.61, 1.540513
 8.68,1.62, 1.566395
 8.68,1.63, 1.596309
 8.68,1.64, 1.629393
 8.68,1.65, 1.663781
 8.68,1.66, 1.698684
 8.68,1.67, 1.735357
 8.68,1.68, 1.776033
 8.68,1.69, 1.822587
 8.68,1.70, 1.877182
 8.68,1.71, 1.941947
 8.68,1.72, 2.020015
 8.68,1.73, 2.114003
 8.68,1.74, 2.223389
 8.68,1.75, 2.346526
 8.68,1.76, 2.480438
 8.68,1.77, 2.621801
 8.68,1.78, 2.767248
 8.68,1.79, 2.913889
 8.68,1.80, 3.060806
 8.68,1.81, 3.207622
 8.68,1.82, 3.354173
 8.68,1.83, 3.500378
 8.68,1.84, 3.646281
 8.68,1.85, 3.791957
 8.68,1.86, 3.937482
 8.68,1.87, 4.082925
 8.68,1.88, 4.228330
 8.68,1.89, 4.373729
 8.68,1.90, 4.519137
 8.68,1.91, 4.664559
 8.68,1.92, 4.809995
 8.68,1.93, 4.955443
 8.68,1.94, 5.100899
 8.68,1.95, 5.246359
 8.68,1.96, 5.391823
 8.68,1.97, 5.537287
 8.68,1.98, 5.682751
 8.68,1.99, 5.828215
 8.68,2.00, 5.973679
 8.70,1.00, 8.059432
 8.70,1.01, 7.792405
 8.70,1.02, 7.525358
 8.70,1.03, 7.258273
 8.70,1.04, 6.991146
 8.70,1.05, 6.723985
 8.70,1.06, 6.456837
 8.70,1.07, 6.189775
 8.70,1.08, 5.922951
 8.70,1.09, 5.656547
 8.70,1.10, 5.390813
 8.70,1.11, 5.125981
 8.70,1.12, 4.862164
 8.70,1.13, 4.599401
 8.70,1.14, 4.337561
 8.70,1.15, 4.076833
 8.70,1.16, 3.818862
 8.70,1.17, 3.566102
 8.70,1.18, 3.322622
 8.70,1.19, 3.092016
 8.70,1.20, 2.876923
 8.70,1.21, 2.680454
 8.70,1.22, 2.503927
 8.70,1.23, 2.347928
 8.70,1.24, 2.212109
 8.70,1.25, 2.094786
 8.70,1.26, 1.993189
 8.70,1.27, 1.903541
 8.70,1.28, 1.822921
 8.70,1.29, 1.749974
 8.70,1.30, 1.684565
 8.70,1.31, 1.627065
 8.70,1.32, 1.577574
 8.70,1.33, 1.536067
 8.70,1.34, 1.501978
 8.70,1.35, 1.473925
 8.70,1.36, 1.450772
 8.70,1.37, 1.431976
 8.70,1.38, 1.417856
 8.70,1.39, 1.408308
 8.70,1.40, 1.402359
 8.70,1.41, 1.398472
 8.70,1.42, 1.395720
 8.70,1.43, 1.394056
 8.70,1.44, 1.393745
 8.70,1.45, 1.395277
 8.70,1.46, 1.398229
 8.70,1.47, 1.402204
 8.70,1.48, 1.407118
 8.70,1.49, 1.413847
 8.70,1.50, 1.422940
 8.70,1.51, 1.432692
 8.70,1.52, 1.441230
 8.70,1.53, 1.448274
 8.70,1.54, 1.454111
 8.70,1.55, 1.459699
 8.70,1.56, 1.466113
 8.70,1.57, 1.474355
 8.70,1.58, 1.485680
 8.70,1.59, 1.500683
 8.70,1.60, 1.519539
 8.70,1.61, 1.541774
 8.70,1.62, 1.567659
 8.70,1.63, 1.597586
 8.70,1.64, 1.630667
 8.70,1.65, 1.664950
 8.70,1.66, 1.699836
 8.70,1.67, 1.736790
 8.70,1.68, 1.777824
 8.70,1.69, 1.824627
 8.70,1.70, 1.879427
 8.70,1.71, 1.944257
 8.70,1.72, 2.022313
 8.70,1.73, 2.116333
 8.70,1.74, 2.225894
 8.70,1.75, 2.349433
 8.70,1.76, 2.484005
 8.70,1.77, 2.626276
 8.70,1.78, 2.772752
 8.70,1.79, 2.920418
 8.70,1.80, 3.068330
 8.70,1.81, 3.216114
 8.70,1.82, 3.363599
 8.70,1.83, 3.510700
 8.70,1.84, 3.657465
 8.70,1.85, 3.803980
 8.70,1.86, 3.950328
 8.70,1.87, 4.096588
 8.70,1.88, 4.242807
 8.70,1.89, 4.389020
 8.70,1.90, 4.535243
 8.70,1.91, 4.681482
 8.70,1.92, 4.827736
 8.70,1.93, 4.974003
 8.70,1.94, 5.120279
 8.70,1.95, 5.266560
 8.70,1.96, 5.412844
 8.70,1.97, 5.559129
 8.70,1.98, 5.705413
 8.70,1.99, 5.851698
 8.70,2.00, 5.997982
 8.72,1.00, 8.105543
 8.72,1.01, 7.837824
 8.72,1.02, 7.570087
 8.72,1.03, 7.302321
 8.72,1.04, 7.034525
 8.72,1.05, 6.766713
 8.72,1.06, 6.498941
 8.72,1.07, 6.231289
 8.72,1.08, 5.963905
 8.72,1.09, 5.696961
 8.72,1.10, 5.430666
 8.72,1.11, 5.165193
 8.72,1.12, 4.900537
 8.72,1.13, 4.636616
 8.72,1.14, 4.373217
 8.72,1.15, 4.110479
 8.72,1.16, 3.850095
 8.72,1.17, 3.594582
 8.72,1.18, 3.348070
 8.72,1.19, 3.114323
 8.72,1.20, 2.896389
 8.72,1.21, 2.697708
 8.72,1.22, 2.519639
 8.72,1.23, 2.362523
 8.72,1.24, 2.225683
 8.72,1.25, 2.107247
 8.72,1.26, 2.004457
 8.72,1.27, 1.913529
 8.72,1.28, 1.831501
 8.72,1.29, 1.757171
 8.72,1.30, 1.690459
 8.72,1.31, 1.631651
 8.72,1.32, 1.580773
 8.72,1.33, 1.537847
 8.72,1.34, 1.502472
 8.72,1.35, 1.473423
 8.72,1.36, 1.449716
 8.72,1.37, 1.430832
 8.72,1.38, 1.416914
 8.72,1.39, 1.407600
 8.72,1.40, 1.401755
 8.72,1.41, 1.397855
 8.72,1.42, 1.395003
 8.72,1.43, 1.393235
 8.72,1.44, 1.392852
 8.72,1.45, 1.394415
 8.72,1.46, 1.397371
 8.72,1.47, 1.401354
 8.72,1.48, 1.406347
 8.72,1.49, 1.413178
 8.72,1.50, 1.422342
 8.72,1.51, 1.432159
 8.72,1.52, 1.440781
 8.72,1.53, 1.447867
 8.72,1.54, 1.453647
 8.72,1.55, 1.459130
 8.72,1.56, 1.465498
 8.72,1.57, 1.473947
 8.72,1.58, 1.485763
 8.72,1.59, 1.501303
 8.72,1.60, 1.520482
 8.72,1.61, 1.542848
 8.72,1.62, 1.568736
 8.72,1.63, 1.598664
 8.72,1.64, 1.631769
 8.72,1.65, 1.666040
 8.72,1.66, 1.701041
 8.72,1.67, 1.738419
 8.72,1.68, 1.779888
 8.72,1.69, 1.826881
 8.72,1.70, 1.881735
 8.72,1.71, 1.946513
 8.72,1.72, 2.024476
 8.72,1.73, 2.118457
 8.72,1.74, 2.228135
 8.72,1.75, 2.352039
 8.72,1.76, 2.487235
 8.72,1.77, 2.630369
 8.72,1.78, 2.777838
 8.72,1.79, 2.926519
 8.72,1.80, 3.075426
 8.72,1.81, 3.224167
 8.72,1.82, 3.372560
 8.72,1.83, 3.520515
 8.72,1.84, 3.668090
 8.72,1.85, 3.815384
 8.72,1.86, 3.962493
 8.72,1.87, 4.109504
 8.72,1.88, 4.256471
 8.72,1.89, 4.403433
 8.72,1.90, 4.550406
 8.72,1.91, 4.697398
 8.72,1.92, 4.844407
 8.72,1.93, 4.991430
 8.72,1.94, 5.138463
 8.72,1.95, 5.285502
 8.72,1.96, 5.432543
 8.72,1.97, 5.579586
 8.72,1.98, 5.726628
 8.72,1.99, 5.873670
 8.72,2.00, 6.020712
 8.74,1.00, 8.152287
 8.74,1.01, 7.883762
 8.74,1.02, 7.615222
 8.74,1.03, 7.346657
 8.74,1.04, 7.078072
 8.74,1.05, 6.809488
 8.74,1.06, 6.540965
 8.74,1.07, 6.272588
 8.74,1.08, 6.004503
 8.74,1.09, 5.736873
 8.74,1.10, 5.469876
 8.74,1.11, 5.203634
 8.74,1.12, 4.938050
 8.74,1.13, 4.672942
 8.74,1.14, 4.408024
 8.74,1.15, 4.143386
 8.74,1.16, 3.880741
 8.74,1.17, 3.622626
 8.74,1.18, 3.373153
 8.74,1.19, 3.136252
 8.74,1.20, 2.915408
 8.74,1.21, 2.714405
 8.74,1.22, 2.534676
 8.74,1.23, 2.376358
 8.74,1.24, 2.238462
 8.74,1.25, 2.118916
 8.74,1.26, 2.014973
 8.74,1.27, 1.922861
 8.74,1.28, 1.839544
 8.74,1.29, 1.763911
 8.74,1.30, 1.695913
 8.74,1.31, 1.635781
 8.74,1.32, 1.583506
